Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	244	13809	0	4	21285	11322	56889	27500	0	1000	608277434	212000000	41	9	44760	0	16080	
1971	12	10	0	0	0	0	0	14	0	0	0	0	2	0	0	0	0	
1972	21	27	0	76	150	1350	5500	0	0	0	225000	0	1	0	0	0	0	
1973	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1974	17	34	0	0	3143	0	13505	0	0	0	0	100000000	0	0	0	0	0	
1975	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1976	11	7	0	0	0	0	86	0	0	0	5555	250000	1	0	0	0	0	
1977	11	0	0	0	1	0	400	0	0	0	6000	0	0	0	0	0	0	
1978	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1979	8	14	272	0	0	250	0	0	0	0	0	0	0	0	0	0	4000	
1980	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1981	45	24	15	0	413	48	10375	0	0	0	0	0	11	3	0	0	0	
1982	21	4	0	0	80	60	0	0	0	0	0	0	0	0	0	0	0	
1983	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1984	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1985	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1986	8	0	0	0	20	587	0	4039	0	0	0	0	0	0	0	0	0	
1987	11	1	0	0	11	40	0	0	0	0	0	0	0	0	0	0	0	
1988	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	
1989	2	0	30	0	0	0	210	0	0	0	0	0	0	0	0	0	0	
1990	30	164	0	200	10	8011	52852	500	0	15	0	0	1	0	30	0	0	
1991	39	55	65	0	10149	488	37579	149	0	0	24172000	0	16	0	0	0	2000	
1992	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	26	4	0	0	7	19	133	0	0	0	25000	0	5	1	0	0	0	
1994	16	0	0	0	10	130	495	0	0	0	27000	0	1	0	0	0	0	
1995	6	0	0	0	130	207	1625	0	0	0	180000	0	3	0	0	0	6000	
1996	60	17	101	0	4442	8367	74402	0	0	0	6349500	0	433	34	0	0	0	
1997	32	1	0	0	0	15	124	0	0	0	0	0	4	0	0	0	12	
1998	51	0	38	0	7	38	35	0	0	0	10500	0	0	0	0	0	0	
1999	3	1	50	0	131	188	3	0	0	0	0	0	0	0	0	0	0	
2000	6	0	0	0	18	49	70	0	0	0	0	0	4	0	0	0	0	
2001	190	90	1910	66	25644	37853	229457	0	0	0	0	0	611	118	90469.9	0	0	
2002	5	0	0	0	37	300	55	0	0	0	0	0	2	0	1.05	0	0	
2003	12	0	0	1	102	327	1210	0	0	0	0	0	2	2	0	0	0	
2004	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2005	14	2	13	0	695	257	598	162	0	0	0	0	2	0	0	0	0	
2006	15	0	0	0	9	23	0	5000	0	0	0	0	0	0	0	0	0	
2007	111	577	2892	0	85271	34724	410384	196005	0	0	0	0	178	16	0	0	300	
2008	2	1	5	0	72	51	314	230	0	0	0	0	0	0	0	0	0	
2009	2	0	0	0	284	0	1236	0	0	0	0	0	1	0	0	0	0	
2010	4	0	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	
2011	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2012	32	0	93	0	70	165	350	825	0	0	0	0	0	1	0	0	0	
2013	8	0	21	0	255	237	885	908	0	0	0	0	0	0	0	0	0	
