Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	19	2	0	0	100	0	0	0	0	0	150000	0	6	0	0	0	0	
1971	11	2	0	0	0	0	0	0	0	0	1550	60000	1	0	0	0	0	
1972	16	0	0	0	0	8	0	0	0	0	0	0	1	1	0	0	0	
1973	12	0	0	0	0	10	0	0	0	0	5167.96	200000	0	0	0	0	0	
1974	4	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	
1975	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	
1976	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1977	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1978	3	0	0	0	70	0	350	0	0	0	105552.5	100000	1	0	0	0	0	
1979	1	0	0	0	0	0	0	0	0	0	5027.1	1000000	0	0	0	0	0	
1980	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1981	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
1982	7	3	0	0	50	45	250	0	0	0	75000	0	0	0	0	0	0	
1983	7	0	0	0	66	500	394	0	0	0	509258	1100000000	1	0	0	0	0	
1984	9	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	
1985	8	0	0	0	0	0	0	0	0	0	0	50000000	0	0	0	0	0	
1986	9	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	
1987	8	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	
1988	5	0	0	0	9	0	45	0	0	0	151516	5000000	0	0	100	0	0	
1989	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1990	5	0	0	0	250	630	3880	0	0	0	450000	0	1	0	0	0	0	
1991	9	0	0	0	24	64	130	0	0	0	50400	0	2	0	0	0	0	
1993	8	3	0	0	100	332	1882	0	0	0	255000	0	3	1	0	0	0	
1994	27	3	5	0	21	140	642	0	0	0	65250	0	18	0	0	0	0	
1995	39	1	0	0	921	2117	13249	1815	0	0	1390000	0	35	10	2276	0	8800	
1996	34	1	0	0	100	1259	9392	0	0	0	84400	50000	42	4	1112	0	0	
1997	34	0	0	0	15	402	1874	202	0	0	20000	0	8	0	0	0	0	
1998	9	0	0	0	0	160	800	0	0	0	0	0	0	1	0	0	0	
2000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2001	62	2	0	1	73	1453	5938	0	0	0	0	0	63	1	953	0	0	
2002	17	3	0	2	97	227	880	0	0	0	0	0	9	1	20	1000	0	
2003	21	0	0	0	0	124	0	0	0	0	0	0	2	0	0	0	0	
2004	9	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	
2005	10	0	1	0	14	144	160	452	0	0	0	0	2	0	0	0	0	
2006	7	0	0	0	0	60	30	0	0	0	0	0	92	0	35	0	0	
2007	7	1	0	0	222	238	1110	1190	0	0	0	0	0	0	100	0	0	
2008	3	0	5	0	0	26	0	0	0	0	0	0	0	0	0	0	0	
2009	3	0	0	0	0	165	0	2535	0	0	0	0	0	0	0	0	0	
2010	10	0	0	0	0	547	190	0	0	0	0	0	0	0	50	0	0	
2011	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2012	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2013	4	0	2	0	0	1	0	174	0	0	0	0	3	0	0	0	0	
