
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1933	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1964	2	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1970	2	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1989	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1994	2	14	3	0	0	0	0	0	150	0	0	0	0	0	2500	0	0	
1995	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996	1	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	
1997	6	129	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	
1998	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2001	10	25	12	0	50	0	0	5626	2000	0	0	0	2	0	0	0	0	
2002	12	21	8	0	3	8	0	81	0	0	0	0	1	0	625.46	0	0	
2003	5	38	2	0	254	0	0	50	500	500	0	0	0	0	0	6	0	
2005	6	0	0	0	32	40	0	2498	0	0	0	0	3	0	0	0	0	
2006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	39	26	27	0	224	0	190	982	0	0	0	0	15	0	236	1	0	
2008	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2009	4	20	4	0	42	0	0	6300	0	0	0	0	4	0	0	0	0	
2010	120	1926	6	950	1311	104	5	355186	100	500	0	0	31	2	2388.36	6	76420	
2011	47	239	24	17	348	19	0	49650	462	0	0	0	0	0	0	0	4115.4	
2012	6	36	29	0	2	0	0	5161	500	0	0	0	0	0	0	0	0	
2013	18	2	2	0	38	0	0	1952	0	0	0	0	2	0	1954	0	0	
2014	6	2	0	0	0	4	0	4701	0	0	0	0	6	0	0	0	0	
2015	4	8	0	0	0	0	0	491	0	0	0	0	0	0	120	0	0	
2016	1	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	
2017	5	20	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	
2018	28	1	0	0	42	270	0	497	1759	53	0	0	0	0	0	0	0	
TOTAL	332	2718	118	967	2443	445	195	433675	5771	1053			64	2	7823.82	13	80535.4	

