
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1980	7	32	31	0	13	4	0	175	0	0	0	0	0	0	0	0	0	
1981	8	27	34	0	10	9	0	254	0	0	0	0	0	0	0	0	0	
1982	5	16	22	0	9	11	0	126	0	0	0	0	0	0	0	0	0	
1983	7	25	35	0	12	16	0	357	0	0	0	0	0	0	0	0	0	
1984	7	8	36	0	10	6	0	416	0	0	0	0	0	0	0	0	0	
1985	5	11	13	0	2	5	0	272	0	0	0	0	0	0	0	0	0	
1986	8	25	28	0	4	12	0	378	0	0	0	0	0	0	0	0	0	
1987	6	15	17	0	9	15	0	163	0	0	0	0	0	0	0	0	0	
1988	8	5	15	0	2	5	0	472	0	0	0	0	0	0	0	0	0	
1989	8	9	17	0	8	6	0	236	0	0	0	0	0	0	0	0	0	
1990	12	12	20	0	4	4	0	371	0	0	0	0	0	0	0	0	0	
1991	5	6	11	0	0	1	0	283	0	0	0	0	0	0	0	0	0	
1992	7	11	14	0	6	2	0	258	0	0	0	0	0	0	0	0	0	
1993	8	10	19	0	2	2	0	179	0	0	0	0	0	0	0	0	0	
1994	9	14	26	0	6	12	0	247	0	0	0	0	0	0	0	0	0	
1995	5	16	15	0	0	7	0	368	0	0	0	0	0	0	0	0	0	
1996	10	18	22	0	4	6	0	263	0	0	0	0	0	0	0	0	0	
1997	9	11	22	0	4	11	0	279	0	0	0	0	0	0	0	0	0	
1998	10	28	28	0	9	20	0	174	0	0	0	0	0	0	0	0	0	
1999	8	15	9	0	8	3	0	472	0	0	0	0	0	0	0	0	0	
2000	13	79	78	0	8	25	0	219	0	0	0	0	2	1	0	16	2140	
2001	17	123	208	0	43	73	0	2909	0	0	0	0	9	0	0	33	843	
2002	11	130	25	1	30	60	0	2541	0	0	0	0	4	1	0	20	1200	
2003	19	194	213	3	31	81	0	733	0	0	0	0	8	4	0	13	0	
2004	16	67	80	2	33	42	0	392	0	0	0	0	3	2	0	5	0	
2005	23	137	273	2	37	124	0	1658	0	0	0	0	7	1	0	24	0	
2006	24	210	172	0	46	16	0	258	0	0	0	0	3	2	0	0	0	
2007	14	135	61	0	25	51	0	430	0	0	0	0	6	1	0	16	4560	
2008	15	99	82	0	88	91	0	1700	0	0	0	0	5	1	0	30	0	
2009	17	149	24	0	22	40	0	272	0	0	0	0	4	0	0	6	0	
2010	21	165	101	42	63	256	0	1174	0	0	0	0	7	1	0	27	2410	
2011	14	37	97	0	92	154	0	4485	0	0	0	0	6	2	1001.3	36	11230	
2012	12	29	32	0	7	94	0	923	0	0	0	0	4	1	1001.3	18	11230	
2013	11	81	46	37	5	20	0	135	0	0	0	0	2	0	0	0	0	
2014	13	26	40	0	6	11	0	421	0	0	0	0	0	0	0	0	0	
TOTAL	392	1975	1966	87	658	1295		23993					70	17	2002.6	244	33613	

