
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1980	2	0	0	0	0	0	0	0	0	0	64752	100000000	0	0	80.94	0	0	
2007	2	0	0	0	24	0	0	0	130	0	528000	11500000	0	0	0	0	0	
2009	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2010	8	0	0	0	12	18	168	0	0	0	303776	469000000	0	0	379.72	0	0	
2011	15	0	0	0	294	82	1822	0	0	0	22656	38700000	0	0	28.32	0	0	
2012	29	0	0	0	921	51	3523	0	239	270	1537120	47335625	0	0	0	0	35.6	
2013	43	0	0	0	1529	0	6305	0	0	393	0	68100000	0	0	0	0	0	
2014	78	0	0	0	1760	614	8918	0	574	54	2632000	284000000	0	0	0	0	0	
2015	118	8	0	0	3033	117	12927	0	0	0	0	286324500	0	0	0	0	10	
2016	462	2	1	0	1822	5620	38960	3084	1006	2383	0	25481500	0	0	0	0	0	
2017	1293	2	0	0	604	1915	46337	173	8248	3988	0	25443644	2	0	0	0	0	
2018	1036	2	3	0	198	263	41789	9173	9654	2369	0	431511000	0	0	0	0	0	
2019	433	11	0	0	32	6	0	12002	0	2953	0	601856014.6	0	0	0	0	0	
2020	12	0	0	0	5	0	0	249	0	51	0	60800000	0	0	0	0	0	
TOTAL	3535	25	4		10234	8686	160749	24681	19851	12461	5088304	2450052283.6	2		488.98		45.6	

