Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1780	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1788	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1831	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1886	1	4	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	
1898	1	205	0	0	0	0	30000	40000	0	0	0	0	0	0	0	0	0	
1955	2	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1957	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1970	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1979	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1980	7	0	0	0	59	0	0	20500	0	0	0	125000	1	1	0	0	0	
2004	14	0	4	0	191	536	1004	0	0	333	41118000	109738000	1	2	0	6	0	
2005	3	0	0	0	18	533	544	0	0	0	3745000	10000000	0	0	0	0	0	
2010	15	0	2	0	127	1437	6302	32000	0	1200	50000000	133000000	3	0	3886	4553	49	
