
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1999	2	3	2	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	
2000	8	5	3	0	0	0	5	0	0	0	0	53543499	0	0	0	0	0	
2001	10	2	7	0	0	0	3	0	0	0	0	150499.5	0	0	0	0	0	
2002	4	3	0	4	0	0	7	0	0	0	0	10000000	0	0	0	0	0	
2003	21	22	14	0	0	0	14	5	0	0	0	4204957	0	0	0	0	0	
2004	7	5	5	0	0	0	4	0	0	0	0	9000000	0	0	0	0	0	
2005	51	23	2	0	0	0	43	40	0	0	0	135523900	0	0	0	0	0	
2006	56	21	11	0	0	0	94	100	0	0	0	233613009	0	0	0	0	0	
2007	23	58	45	0	0	2	2	0	0	0	0	5385000	0	0	0	0	0	
2008	30	36	4	0	0	0	17	5	0	0	0	6489063	0	0	0	0	0	
2009	24	32	1	5	0	0	1	100	0	0	0	3885000	0	0	0	0	0	
2010	34	40	24	0	0	0	2	0	0	0	0	50499999.5	0	0	0	0	0	
2011	28	22	2	0	0	0	2	102	0	0	0	8634000	0	0	0	0	0	
2012	59	32	27	0	0	0	65	6	0	0	0	31713200	0	0	0	0	0	
2013	19	10	1	0	0	0	1015	0	0	0	0	56858702.5	0	0	0	0	0	
2014	59	10	4	1	0	0	81	208	0	0	0	6430044670	0	0	0	0	0	
2015	19	0	9	0	0	0	0	39	0	0	0	143000	0	0	0	0	0	
2016	2	0	0	0	0	0	5	0	0	0	0	2148000	0	0	0	0	0	
TOTAL	456	324	161	10		2	1360	605				7041846499.5						

