
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
2001	2	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	
2002	3	0	0	0	0	61	66	275	0	0	0	0	0	0	0	0	0	
2003	3	0	0	0	0	26	0	119	0	0	0	0	0	0	0	0	0	
2004	5	0	0	0	52	500	332	552	0	0	0	0	0	0	0	0	0	
2006	3	0	0	0	0	567	2070	567	0	0	0	0	0	0	0	0	0	
2007	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	
2008	12	0	3	0	0	273	2052	578	0	0	0	0	2	0	0	0	0	
2009	32	1	1	0	0	71	47	47	0	0	0	0	0	0	0	0	0	
2010	93	1	2	0	39	619	1160	481	28	0	0	0	0	0	0	0	0	
2011	47	3	0	0	6	162	172	153	2	0	0	0	0	0	0	0	0	
2012	74	4	2	0	29	527	116	507	0	0	0	0	0	0	0	0	0	
2013	57	1	0	0	12	76	21	89	0	0	0	0	0	0	0	0	0	
2014	190	0	0	0	56	328	31	383	0	0	0	0	0	0	0	0	0	
2015	233	1	0	5	174	652	189	718	0	0	2000	7000	1	1	0	12	0	
2016	13	0	0	0	15	51	0	66	0	0	0	0	0	0	0	0	0	
TOTAL	770	11	8	5	383	3920	6256	4540	30		2000	7000	3	1		12		

