
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
2001	1	0	0	0	0	90	90	90	0	0	0	0	0	0	0	0	0	
2002	2	0	0	0	0	2	6	39	0	0	0	0	0	0	0	0	0	
2004	1	0	0	0	53	0	270	53	0	0	0	0	0	0	0	0	0	
2006	2	7	0	0	19600	19600	98005	39200	0	0	0	0	0	0	0	0	0	
2007	5	0	0	0	0	1315	1595	1241	0	0	0	0	0	0	0	0	0	
2009	1	0	2	0	0	25	0	25	0	0	0	0	0	0	0	0	0	
2011	3	4	1	0	149	140	542	368	0	100	0	0	0	0	0	0	0	
2012	1	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	
2013	1	1	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	
2014	4	1	0	0	0	5	1	269	0	264	0	0	0	0	0	0	0	
2015	1	0	2	0	1	0	2	1	0	2	0	0	0	0	0	0	0	
2016	3	1	6	0	15	0	15	15	0	0	0	0	0	0	0	0	0	
TOTAL	25	14	11		19824	21182	100532	41306		366								

