
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1992	1	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	
1993	3	1	0	0	0	0	0	400	0	530	0	0	1	0	0	0	0	
1994	3	3	4	0	0	31	0	155	0	0	0	0	0	0	0	0	0	
1995	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2000	4	1	1	0	1	29	5	145	0	23	0	0	0	0	0	0	0	
2001	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	3	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	
2003	3	0	0	0	0	0	0	155000	0	0	0	0	0	0	0	0	0	
2005	3	0	0	0	0	233	0	1165	0	0	0	0	0	0	0	0	0	
2010	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110000	
2012	1	0	0	0	26	28	130	140	0	0	0	0	0	0	0	0	0	
2013	5	0	0	0	3	1	15	5535	0	710	0	0	0	0	0	0	0	
TOTAL	30	7	5		30	324	150	162550		1263			1				110000	

