
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1995	1	0	0	0	5	0	25	0	0	0	0	0	0	0	0	0	0	
2006	1	0	1	0	0	1	0	5	0	0	0	0	0	0	0	0	0	
2007	1	0	0	0	0	0	0	0	0	313	0	0	0	0	0	0	0	
2008	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2009	2	0	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	10	
2010	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
2011	4	3	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	
2012	5	3	0	0	0	0	0	0	0	0	152492295	0	0	0	0	0	40000	
2013	14	3	0	0	2	22	10	20116	0	0	0	0	0	0	0	0	0	
TOTAL	34	9	1	1	7	24	35	23125		313	152492295						40010	

