
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1992	1	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	
1993	2	2	0	0	2	0	10	0	0	0	0	0	0	0	0	0	0	
1994	1	0	0	0	6	0	30	0	0	0	0	0	0	0	0	0	0	
1995	4	0	0	0	339	0	1695	0	0	0	109636.08	800000	0	0	0	0	0	
1996	2	1	0	0	36	0	20	0	0	0	0	0	0	0	0	0	0	
1997	4	0	0	0	48	25	90	0	0	0	2184216.8	2000000	0	1	0	0	0	
1998	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
1999	1	0	0	0	39	0	195	0	0	0	904017.86	10125000	0	0	0	0	0	
2000	18	0	3	0	50	5	250	25	0	0	432557.21	5497850	0	0	0	0	0	
2001	11	3	2	0	29	1	147	5	0	0	195803.25	2600000	0	0	0	0	0	
2004	3	0	3	0	12	9	60	45	0	0	310000	4912961	0	0	0	0	0	
2005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2006	3	0	2	0	8	0	40	15	0	0	63885.03	1105849.9	0	0	0	0	0	
2007	9	0	9	0	40	4	190	37	0	0	1204253.45	22444140	0	0	0	0	0	
2008	8	1	30	0	1527	20	35	195	0	0	155106688.61	4015500000	0	0	0	0	0	
2009	16	0	0	0	29	5	145	3825	0	0	11311197.64	231288000	0	0	0	0	0	
2010	2	0	0	0	0	1	0	5	0	0	21749	477600	0	0	0	0	0	
2011	4	0	0	0	0	15	0	75	0	0	92284	54109	0	0	0	0	0	
2012	6	2	2	0	60	0	350	5	0	0	498673.153	0	0	0	0	0	0	
2013	19	0	3	0	46	3	248	315	0	0	932194	0	0	0	0	0	0	
TOTAL	116	9	54		2272	88	3510	4547			173367156.08	4296805509.9	1	1				

