
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1983	3	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	
1984	2	0	1	0	0	1	0	7	0	0	0	0	0	0	0	0	0	
1985	2	0	0	0	2	0	0	0	0	0	25000	50000	0	0	0	0	0	
1986	5	0	0	0	6	3	8	2	15	0	0	0	0	0	0	0	0	
1987	9	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	
1988	2	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	
1989	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
1990	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
1991	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	
1995	17	1	0	0	0	11	0	4	0	0	0	0	0	0	0	0	0	
1996	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1997	9	0	2	0	0	23	0	3	0	0	7500	15000	1	0	0	0	0	
1998	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
1999	1	0	0	0	2	0	9	0	0	0	10000	20000	0	0	0	0	0	
2000	3	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	
2002	8	0	1	0	3	130	1	0	0	0	0	0	2	0	0	0	1	
2003	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	
2004	2	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	
2007	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
2008	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	
2009	1	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	
2010	4	0	0	0	1	8	2	16	0	0	0	0	0	0	0	1	0	
2013	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2016	5	0	0	0	6	0	14	0	0	0	0	0	0	0	0	0	0	
2017	8	0	1	0	6	0	1	0	0	0	0	0	0	0	0	0	0	
TOTAL	95	1	5		30	211	43	47	15	2	42500	85000	3			1	1	

