
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1994	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	
2007	1	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	
2010	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2296	0	
2011	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2267	0	
2012	9	42	0	0	0	0	0	0	0	0	0	0	0	0	0	4533	0	
2013	10	20	0	0	0	0	0	0	0	0	0	0	0	0	349355	1109	0	
2014	10	46	0	0	0	0	0	0	0	0	0	0	0	0	86416	2704	0	
2015	11	23	0	0	0	0	0	0	0	0	0	0	0	0	768743	2230	0	
2016	15	24	0	0	0	0	0	0	0	0	0	0	0	0	366343	3231	0	
2017	17	45	220	0	0	0	0	0	0	0	0	0	0	0	216425	9354	0	
2018	15	65	0	0	0	0	0	0	0	0	0	0	0	0	349355	1792	0	
2019	16	113	0	0	0	0	0	0	0	0	0	0	0	0	359243	6183	0	
TOTAL	122	378	220					10004							2495880	35699		

