Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1915	1	0	0	0	0	0	3000	3000	0	0	0	0	0	0	0	0	0	
1960	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	1	0	0	0	0	0	0	0	0	0	50000	0	0	0	0	0	0	
2008	5	1	0	0	4400	4424	65185	77485	65100	0	1000000	0	0	0	0	0	0	
2009	2	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	
2014	1	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	
2015	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
