Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1980	4	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	
1981	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
1982	5	1	0	0	0	5	46	0	0	0	0	0	0	0	0	0	0	
1983	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	
1984	4	1	0	0	0	0	14	0	0	0	2227	100000	0	0	0	0	0	
1986	6	0	0	0	0	1	0	0	0	0	44578	2500000	0	0	0	0	0	
1987	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1988	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1989	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1990	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1991	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	
1992	2	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	
1993	3	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	
1994	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1995	2	1	0	0	2	1	10	0	0	0	0	0	0	0	0	0	0	
1997	4	2	0	0	0	0	14	3	0	0	0	0	0	0	0	0	0	
1998	9	1	0	0	5	4	19	0	0	0	0	0	0	0	0	0	0	
1999	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	
2000	2	4	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	
2001	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	4	4	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	
2005	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2006	5	4	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	1	0	5	0	0	3	0	0	0	20	0	0	0	0	0	0	0	
2008	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2010	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2011	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2013	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
