
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1968	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1969	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1970	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1972	1	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	
1975	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1976	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8000	0	0	
1978	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1980	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1981	15	0	0	0	0	0	0	0	0	0	0	0	0	0	7230	0	0	
1982	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1983	18	0	0	0	0	0	0	200	0	0	20000	40000	0	0	2999	0	0	
1985	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1986	3	0	0	0	0	0	0	0	0	0	0	400000	0	0	0	0	0	
1987	13	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	
1988	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	
1990	1	0	0	0	0	0	0	0	0	0	0	1000000	0	0	0	0	0	
1991	1	0	0	0	0	0	0	0	0	0	1150000	2300000	0	0	166	0	0	
1992	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1997	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2001	5	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	
2002	15	0	0	0	0	0	0	0	0	0	56682732	2673370737	0	0	100000	0	0	
2005	5	0	0	0	0	0	0	0	0	0	2162164	40000000	0	0	0	0	0	
2010	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2011	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2012	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2013	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2014	74	0	0	0	0	0	0	0	0	0	0	56304165.0704	0	0	80983.63	0	0	
2015	165	0	0	0	0	0	0	0	0	0	0	1843177563.154	0	0	528129.02	0	0	
TOTAL	498							200			60014896	4616592465.22			728127.65			

