
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1975	1	0	0	0	0	0	0	0	0	0	80000	0	0	0	0	0	0	
1976	3	1	0	0	5	1	24	20	0	0	21500	43000	0	0	0	0	0	
1977	10	0	0	0	0	0	0	0	0	0	1000000	3901000	0	0	0	0	0	
1978	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1980	4	0	0	0	2	0	0	0	0	0	0	30000	0	0	0	0	0	
1982	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1983	5	0	4	0	0	0	0	0	0	0	5132500	10265000	0	0	0	0	0	
1984	5	0	0	0	0	0	0	0	0	0	757500	1543000	0	0	0	0	0	
1985	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1988	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
1993	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	
1994	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1999	20	1	3	0	3	3	0	0	0	0	8174121	151443000	0	0	155	0	0	
2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	
2002	14	2	2	0	9	9	0	153	0	300	8784421	140394040	0	0	10000	0	0	
2003	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2005	1	2	0	0	8	0	0	15	0	0	10810	200000	0	0	0	0	0	
2008	1	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	
2011	5	0	0	0	2	2	0	0	0	0	0	0	1	0	1206	0	0	
2012	50	359	59	0	21	22	15	576	0	12	0	5352900	0	0	325.5	0	0	
2013	58	0	2	0	20	35	40	1135	0	51	0	884170	0	0	30	0	0	
2014	6	0	0	0	8	1	89	0	0	0	0	573746	0	0	0	0	0	
2015	3	0	0	0	3	0	0	460	0	0	0	74496149.2	0	0	0	0	0	
TOTAL	207	365	70		81	73	168	12359		363	23960852	389126005.2	1		11720.5		16	

