
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1969	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1974	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1975	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1977	3	0	0	0	0	0	0	0	0	0	5000000	10000000	0	0	0	0	0	
1978	20	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
1979	2	0	0	0	0	0	0	0	0	0	100000	200000	0	0	55	0	0	
1980	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1981	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1982	9	0	0	0	0	0	0	0	0	0	766056	14576000	0	0	0	0	0	
1983	20	0	0	0	0	617	0	0	0	0	6006750	12113500	0	0	627	0	0	
1985	5	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	
1986	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1987	7	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	
1988	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1500	0	0	
1989	3	0	0	0	0	0	0	0	0	0	0	2000000	0	0	2306.34	0	0	
1992	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1995	1	0	0	0	0	0	0	0	0	0	0	2320000	0	0	0	0	0	
2002	8	0	0	0	0	0	0	0	0	0	4589383	715036100	0	0	0	0	0	
2003	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	1	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	
2005	1	0	0	0	0	0	0	0	0	0	11579	220000	0	0	0	0	0	
2007	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2008	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2009	3	0	0	0	15	30	0	0	0	0	0	0	1	0	0	0	0	
2010	41	0	0	0	14	824	205	1828	0	205	0	0	0	0	0	0	0	
2011	13	1	1	0	5	29	28	263	0	11	0	0	0	0	195	0	13000	
2012	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2014	4	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	
2015	4	0	0	0	0	44	0	0	0	0	0	750663.05	0	0	0	0	0	
TOTAL	178	1	1		34	1757	233	2091		216	16473768	757216263.05	5		5183.34		13000	

