
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
2014	18	93	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2015	147	411	651	0	0	0	51	0	0	0	0	0	0	0	0	0	0	
2016	207	371	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2017	11	19	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2019	828	927	790	12	0	0	0	0	0	2	0	0	0	0	0	0	0	
2020	1013	964	864	12	0	0	0	0	0	0	0	0	0	0	0	28	0	
2021	1081	1167	728	8	0	0	0	0	0	0	0	0	0	0	0	0	0	
2022	940	958	941	21	0	9	0	0	0	0	0	0	0	0	0	10	0	
TOTAL	4245	4910	4425	53		9	51			2						38		

