
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1805	1	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	
1839	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1927	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1948	1	0	0	0	809	0	2293	0	0	0	0	0	0	0	0	0	0	
1951	1	0	0	0	150	0	800	0	0	0	0	0	0	0	0	0	0	
1955	2	3	0	0	478	0	4400	3217	0	0	0	1250000	0	0	0	0	0	
1959	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
1996	2	0	0	0	10	0	40	0	0	0	0	0	0	1	0	0	0	
2004	1	0	0	0	19	0	51	0	0	0	169000	450000	0	0	0	0	0	
2009	1	3	1	0	0	0	44	60000	0	0	20000000	0	0	1	0	0	0	
2010	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	14	6	1		1666		7628	63217			20169000	1700000	1	2				

