
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1971	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1972	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1973	13	0	2	0	0	0	0	126000	0	0	0	0	0	0	0	0	0	
1974	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1975	3	0	0	0	0	0	0	11771	0	0	0	0	0	0	0	0	0	
1976	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1977	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1978	12	0	0	0	0	0	0	11200	0	0	100000	0	0	0	9000	0	0	
1979	17	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	
1980	20	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	
1981	24	0	0	0	0	0	0	0	0	0	25000000	0	0	0	0	0	0	
1982	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1983	32	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	
1984	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1985	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1986	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1987	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	
1988	7	0	0	0	0	0	0	250000	0	0	0	0	0	0	0	0	0	
1989	5	0	0	0	0	0	0	0	0	0	0	0	0	0	6	30	0	
1990	15	0	0	0	0	0	0	40960	0	0	0	0	0	0	0	0	0	
1991	13	0	1004	0	0	100	400	12000	0	0	0	0	0	0	1200	0	0	
1992	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1994	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1997	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1998	16	0	300	0	0	0	0	300	0	0	0	0	0	0	0	0	0	
1999	14	0	0	0	0	0	0	24	0	0	0	0	0	0	540	0	0	
2000	12	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2001	7	0	34	0	0	0	0	24880	0	152	0	0	0	0	0	0	0	
2002	2	0	0	0	0	0	0	767	0	0	0	0	0	0	0	0	0	
2003	4	0	4	0	0	0	0	0	0	0	0	0	0	0	10	0	0	
2004	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2005	2	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	
2006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	8	0	116	0	0	15	0	58	0	0	0	0	0	0	0	0	0	
2008	13	5	101	0	0	0	0	0	0	0	0	200000	0	0	0	50000	0	
2009	4	6	26	0	4	0	15	0	0	0	0	0	0	0	0	0	0	
2010	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2011	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2012	4	0	0	0	0	0	0	0	0	4	700000	0	0	0	0	0	0	
2013	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2014	14	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	
TOTAL	424	11	1713		4	402	415	479110		156	25800000	200000			10756	50130		

