
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1971	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1972	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1973	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1976	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1977	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1980	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1981	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1983	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1984	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1987	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	
1991	2	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
1994	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1995	2	0	0	0	0	16	64	0	0	0	0	0	0	0	0	0	0	
1997	3	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
2001	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2008	1	0	0	0	0	0	0	72000	0	0	0	0	0	0	0	0	0	
2011	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2014	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	
TOTAL	50	10	6		1	17	64	72000								264		

