
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1972	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1973	75	0	0	0	0	0	0	0	0	0	0	181500000	0	0	103775	0	0	
1975	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	50	0	
1976	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1977	21	0	0	0	0	0	1332	0	0	0	0	83000000	0	0	28328	0	0	
1982	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1983	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1991	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1997	1	0	0	0	0	0	0	0	0	0	0	114000000	0	0	1370	0	0	
1998	8	0	0	0	0	0	0	0	0	0	0	0	0	0	3500	0	0	
2008	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2014	88	0	0	0	0	0	951	0	0	0	6134434	3220580295	0	0	1127	0	0	
2019	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	439						2286				6134434	3599080295			138100	50		

