
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1978	2	0	0	0	0	14	21	0	0	0	0	0	0	0	0	0	0	
1985	2	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	
1986	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
1988	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1994	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1995	12	0	0	0	0	30	102	0	0	0	0	0	0	0	0	0	0	
1996	16	0	0	0	0	0	185	20	0	0	0	0	0	0	0	0	0	
1997	6	1	0	0	0	0	74	42	0	0	0	0	0	0	0	0	0	
1998	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	
1999	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	
2000	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	
2001	7	0	1	0	0	0	0	0	0	75	0	0	1	0	0	0	0	
2002	9	1	0	0	0	0	2480	0	0	237	0	0	0	0	0	0	0	
2005	12	0	36	0	0	0	0	0	0	136	0	0	1	0	0	0	0	
2006	30	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	2	0	0	0	0	0	0	0	0	0	64000	32000000	0	0	0	0	0	
2008	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
2009	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2010	8	0	58	0	0	4	8	530	0	0	0	0	0	0	0	0	0	
2011	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	200	
TOTAL	134	2	113			49	2894	592		448	64000	32000000	3	1			200	

