Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1995	3	2	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	
2002	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	
2008	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	
2009	1	0	0	0	109	281	1560	0	0	0	0	0	0	0	0	0	0	
2013	2	0	0	0	2	51	212	0	0	0	0	0	0	0	0	0	0	
2014	6	0	0	0	0	12	49	0	0	0	0	0	0	0	0	0	0	
2017	2	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	
