
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	26	8	10082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1971	4	3	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1972	6	20	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1973	16	12	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1974	16	15	161	0	0	0	0	0	0	0	200000	0	0	0	0	0	0	
1975	3	2	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1976	2	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1977	4	1	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1978	1	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1979	10	2	70	0	0	0	0	0	0	0	0	0	0	0	30000	0	0	
1980	11	13	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1981	14	10	188	0	0	0	0	34600	0	0	0	0	0	2	0	0	0	
1983	2	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1984	6	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1985	22	30	214	0	0	0	0	10011	0	700	0	0	0	1	0	2	0	
1986	13	34	45	0	0	0	0	0	0	0	0	0	0	5	0	0	0	
1987	19	1	1652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1988	17	1	192	0	0	300	0	1200	0	0	0	0	0	2	36	0	0	
1989	13	0	127	0	0	0	300	800000	0	0	0	0	1	0	17	0	2500	
1990	13	3	1268	0	0	0	0	789000	0	2000	0	0	0	0	0	0	0	
1991	19	22	76	0	0	700	0	303800	0	120	0	0	0	0	0	0	0	
1992	27	26	1125	0	0	0	0	17156	0	0	0	0	0	0	5	0	0	
1993	18	58	229	0	0	25	0	6100	0	0	0	0	0	0	0	0	100	
1994	19	4	107	0	0	129	0	20076	0	410	0	0	2	2	0	0	2400	
1995	19	8	219	0	0	0	0	26000	0	0	0	0	0	1	40	0	0	
1996	30	0	1041	0	0	2500	0	10200	0	250	0	0	1	1	500	0	0	
1997	40	3	500	0	0	0	3000	1554000	0	0	5000000	0	0	1	56000	0	100	
1998	37	0	109	0	0	0	342	300460	0	0	0	0	1	0	35	0	1000	
1999	20	0	192	0	0	0	0	13605	0	100	0	0	0	0	0	0	28000	
2000	45	2	289	0	0	0	0	3301520	0	120	0	0	0	0	0	0	0	
2001	18	130	703	0	0	0	0	0	0	4370	0	0	1	1	0	0	0	
2002	25	6	727	0	0	0	0	7000	0	480	0	0	2	0	0	0	0	
2003	20	126	961	0	0	30	0	0	0	0	0	0	0	0	0	0	0	
2004	17	1	1744	0	0	0	0	0	0	28	0	0	0	0	0	0	0	
2005	28	5	429	0	0	0	0	5640800	0	0	0	0	0	0	0	0	0	
2006	55	8	548	0	0	0	0	120047	1200	0	0	0	0	0	2000	0	0	
2007	50	23	104	0	0	0	6720	500	0	0	0	0	9	0	0	0	0	
2008	11	0	5	0	0	0	0	1189336	0	0	0	0	0	0	0	0	0	
2009	14	3	40	0	0	600	7000	82427	0	0	0	0	0	0	0	0	0	
2010	7	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2011	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2012	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2013	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2015	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	746	585	24288			4284	17362	14227838	1200	8578	5200000		17	16	88633	2	34100	

