Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1992	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1995	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1997	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1999	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2000	1	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2001	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2008	10	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2009	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2010	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
