
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1990	1	32	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	
1991	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	1	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	
1994	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1999	2	4	4	0	0	0	4	0	0	2	0	0	0	0	0	0	0	
2004	1	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	
2008	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2009	1	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	
TOTAL	9	45	20				5			17								

