
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1987	1	0	1	0	0	0	0	3	0	2	0	70000	0	0	1376	0	0	
1988	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2038	0	0	
1990	2	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	
1991	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	
1992	1	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	
1993	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1098	0	0	
1994	7	0	0	0	0	0	0	0	0	0	0	0	0	0	6526	0	0	
1995	1	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	
1996	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	
1998	1	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	
2000	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1358	0	0	
2001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	
2002	2	0	0	0	0	0	0	0	0	0	0	0	0	0	384	0	0	
2004	1	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	
2005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	
2007	6	0	0	0	0	0	0	0	0	0	0	0	0	0	451	0	0	
2008	4	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	
2009	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	
2010	5	0	0	0	0	0	0	0	0	0	639136	1037000	0	0	589	0	0	
2011	29	0	0	0	0	0	0	0	0	0	869857	1531350	0	0	2001	0	0	
2012	40	0	0	0	5	0	0	0	0	0	941438	2111562	0	0	2787	0	0	
2013	4	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	
TOTAL	121		1		5			3		2	2450431	4749912			24184			

