
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1972	21	11	0	0	11	216	1055	0	0	0	569975.46	22000000	0	0	12120	0	0	
1973	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1974	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
1975	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	
1976	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1977	9	3	0	0	8	0	40	500	0	0	41618.4	1000000	0	0	0	0	31	
1978	4	8	0	0	1	0	5	0	0	50	1535155	2000	0	0	0	0	0	
1979	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1981	3	0	0	0	0	0	0	0	0	0	82760	30000000	0	0	0	0	0	
1982	2	37	0	516	52	0	5260	0	0	0	78000	0	0	0	0	0	0	
1983	30	17	0	1	524	800	6620	0	0	0	310000	0	4	0	0	0	2800	
1984	17	7	0	40	40	0	105	30	0	0	70000	0	0	0	300	0	30020	
1985	8	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	
1986	7	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	
1988	2	3	0	7	10	0	0	0	0	0	15000	0	0	0	0	0	0	
1989	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	12	0	0	0	0	20	90	0	0	0	0	0	0	0	0	0	0	
1994	14	7	0	3	0	0	0	31500	0	0	0	0	0	0	0	0	0	
1996	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1997	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	
1998	31	8	0	9	90	800	2070	2000	0	0	135000	0	0	0	170	0	864	
2000	15	6	0	22	0	0	0	19	90	0	0	0	0	0	0	0	0	
2001	19	0	0	0	180	0	900	30001	0	0	0	0	0	0	30000	0	190	
2002	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	
2003	9	0	0	0	0	88	2500	552	0	300	0	0	0	0	71	0	7000	
2004	3	8	0	0	9	703	0	0	0	0	0	0	0	0	20	200	0	
2005	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2006	9	12	0	17	0	0	0	0	0	0	0	0	0	0	0	0	200	
2007	31	9	0	22	1449	1559	6515	10499	0	0	0	44.7	2	0	3019	0	2215	
2008	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2009	6	9	4	30	0	0	0	950	0	0	0	0	0	0	0	0	0	
2010	2	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	
TOTAL	309	153	4	667	2385	4186	25360	81051	90	350	2837508.86	53002044.7	6		47200	200	43640	

