
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1990	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1991	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	4	17	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
1993	3	6	0	0	0	0	0	0	0	0	0	53000000	0	0	0	0	0	
1994	2	1	2	0	0	0	0	0	0	0	0	50000000	0	0	0	0	0	
1995	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996	7	13	19	0	1	1	0	0	0	0	0	345000000	0	0	0	0	0	
1997	1	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1998	2	5	0	0	0	0	0	0	0	0	0	30000000	0	0	0	0	0	
2000	1	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	
2003	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2008	2	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	30	82	45		2	1			2			478000000						

