
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1991	1	0	0	0	0	0	0	0	0	0	400000	0	0	0	80	0	0	
1995	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1235	0	0	
1997	1	0	0	0	0	0	0	0	0	0	350000	0	0	0	100	0	0	
2002	204	0	0	0	0	35	0	0	0	0	200000	0	0	0	601.3603	0	5.829	
2003	395	0	0	0	0	20	0	0	0	0	1474000	0	0	0	3582.4515	1	4000	
2004	2	0	0	0	0	0	0	0	0	0	0	0	0	0	640	0	48000	
2005	3	0	0	0	0	0	0	0	0	0	875000	0	0	0	490	0	300000	
2006	2	0	0	0	0	0	0	0	0	0	1000000	0	0	0	580	0	700000	
2007	3	0	121	0	4	20	0	0	0	0	1100000	0	0	0	0	0	0	
2008	3	0	0	0	0	0	0	0	0	0	530000	0	0	0	335	0	0	
2009	10	0	0	0	0	0	0	0	0	0	561000	0	0	0	374	0	2000	
2013	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2014	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	629		121		4	75					6490000				8017.81	1	1054005.83	

