
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1988	4	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	
1989	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1990	3	3	1	0	0	100	0	0	0	0	0	0	0	0	0	0	0	
1991	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	2	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1994	1	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1995	2	0	0	0	30	0	150	0	0	0	0	0	0	0	0	0	0	
1996	2	0	0	0	0	0	0	0	0	0	180000	1000000	0	0	0	0	0	
1997	4	0	10	0	1	35	5	0	0	0	0	0	0	0	0	0	0	
1999	2	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	
2000	4	0	0	0	0	60	0	414	0	0	0	0	2	1	0	0	0	
2001	6	3	0	0	0	45	225	0	0	0	0	0	0	1	0	0	0	
2002	11	8	0	0	0	281	1400	0	0	0	0	0	0	0	0	0	0	
2003	19	1	8	0	1	105	889	160	0	0	0	0	3	0	0	0	0	
2004	17	2	9	0	6	289	6750	1000	0	50	306000	2190000	3	0	1853.8	0	0	
2005	7	5	0	0	0	41	125	113	0	0	0	0	2	0	0	0	0	
2006	7	3	3	0	19	109	665	0	0	0	0	0	1	0	0	0	0	
2007	5	1	8	2	1	144	825	0	0	20	0	0	0	0	0	0	0	
2008	10	1	4	0	0	144	1670	0	0	0	187500	1500000	0	0	62.5	0	0	
2009	11	1	7	0	11	928	7855	2250	0	300	0	0	1	0	90	0	3000	
2010	10	1	0	0	46	530	169	0	0	229	75000	500000	1	1	0	0	0	
2011	11	2	7	1	13	245	2125	1500	0	45	58000	445000	2	1	20	0	0	
2012	15	0	1	0	4	241	1364	0	0	234	650000	5000000	4	0	0	0	0	
2013	27	1	2	0	7	302	4409	0	0	194	341058	2728462	2	0	6.5	0	0	
2014	17	2	3	0	26	99	205	611	0	97	0	0	1	0	0	0	0	
2015	11	0	0	0	9	51	1310	351	0	90	0	0	1	0	336	0	0	
TOTAL	211	40	84	3	175	3759	30153	6399		1259	1797558	13363462	23	4	2368.8		3000	

