
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1946	1	1	0	0	18	31	0	0	0	0	0	0	0	0	0	61	0	
1949	19	0	0	0	0	0	0	0	0	0	0	0	0	0	6324.4	0	0	
1953	1	0	0	0	0	0	0	0	0	0	0	769995	0	0	6.5	0	0	
1959	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	
1961	1	0	0	0	0	0	0	0	0	0	0	583298	0	0	0	0	0	
1962	17	2	0	0	17	32	0	0	0	0	0	18407085	0	0	0	0	2500	
1964	3	0	0	0	21	0	0	0	0	0	0	13537750	0	0	280.72	0	0	
1975	2	0	0	0	0	0	0	0	0	0	0	0	0	0	753	0	0	
1976	8	5	5	0	2	12	0	0	0	0	0	522500	0	0	2852	26	0	
1994	5	5	1	0	1	64	0	0	0	0	0	0	0	0	3600	28	0	
1995	33	8	4	0	73	65	280	0	0	0	10000	109518932	2	0	7410	0	0	
1996	9	1	4	0	40	320	3200	0	0	3200	400000	20000000	0	0	3250	43	0	
1997	5	0	0	0	30	1470	5880	0	0	0	0	90000000	0	0	6300	0	0	
1998	1	0	0	0	0	3	15	0	0	0	0	132286	0	0	0	0	0	
1999	1	0	0	0	1	0	4	0	0	0	0	1642480	0	0	0	0	0	
2000	2	0	0	0	0	177	1200	0	0	0	0	0	0	0	0	0	0	
2002	13	1	132	0	87	8377	9126	56000	0	8966	0	2780000004	4	0	23028	100	0	
2003	8	0	0	0	0	8	12	800	0	12	0	4000000	0	0	500	0	130	
2005	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	
2006	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	33	
2009	12	2	2	0	0	93	0	0	0	0	0	0	0	0	460	0	0	
2010	37	0	1	0	0	2923	30895	0	0	5596	0	788106293	0	0	24690	334	0	
2013	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2016	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	192	26	149		290	13575	50612	56800		17774	410000	3827220623	6		79457.62	622	2963	

