
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1990	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	2	48	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1995	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996	5	4	2	2	0	10	0	75	0	0	0	0	0	0	0	0	0	
1997	7	23	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1998	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1999	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
2000	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2001	2	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2003	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	2	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	6	3	4	1	0	0	0	3	0	0	0	0	0	0	0	0	0	
2008	5	13	20	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
2014	68	18	323	0	0	2	0	2	0	0	0	0	0	0	0	0	0	
2015	36	0	14	0	0	0	0	1	0	0	0	0	0	0	0	0	5	
2016	204	13	405	0	0	2	0	15	0	0	0	0	0	0	0	0	0	
2017	143	11	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2018	9	3	69	0	0	0	0	11	0	0	0	0	0	0	0	0	0	
2019	2	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	501	148	1207	3		14		110									5	

