
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
2000	2	2	0	0	0	0	160	160	0	0	65780.9345	52788425	0	0	80.9371	0	0	
2004	1	0	0	0	0	0	120	120	0	0	42310.635	55300000	0	0	43.69	0	0	
2005	1	0	0	0	0	0	375	375	0	0	42240.2942	51692350	0	0	26.29	0	0	
2006	2	1	0	0	0	0	150	150	0	0	12551.8828	14236676	0	0	54.2263	0	0	
2014	2	0	0	0	0	3500	18000	96800	0	0	0	0	0	0	2765.2197	0	0	
2016	1	1	0	0	0	0	0	0	0	0	552.5408	1200000	0	0	0	0	0	
2019	1	0	0	0	0	0	0	0	0	0	961.715	2200000	0	1	0	0	0	
2020	1	0	0	0	46	10	56	280	0	0	0	0	0	0	0	0	0	
TOTAL	11	4			46	3510	18861	97885			164398	177417451		1	2970.36			

