
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1964	1	4	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	
2001	2	0	0	0	7	148	0	7086	0	0	0	0	0	0	0	0	0	
2002	1	2	5	0	690	636	0	7956	0	0	0	0	0	0	0	0	0	
2004	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2014	1	0	0	0	0	0	0	0	0	0	8554.3837	14000000	0	1	0	0	0	
2015	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	
2016	2	17	560	0	2072	24056	120280	130640	0	0	8247.19	18000000	0	7	0	0	0	
2017	1	1	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	
2019	4	0	6	0	0	26	66	110	0	0	3612.4355	8269375	2	0	0	0	0	
2020	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2021	1	1	6	0	155	18	1467	1467	0	0	2522436.45	5509765000	25	5	2.028	47	0	
TOTAL	16	38	579		2924	24884	121813	147759			2542850.46	5550034375	35	13	2.03	47		

