
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
2006	1	0	0	0	0	5	0	25	0	0	0	0	1	1	0	0	0	
2007	2	0	0	0	0	16	56	70	0	0	1618.4225	3720000	0	0	0	0	0	
2008	2	0	0	0	0	8	36	40	0	0	5573.3855	7120000	1	0	0	0	0	
2010	3	0	0	0	0	14	38	52	0	0	19612.4369	28169820	4	0	0	0	0	
2011	7	0	0	0	64	340	79	1602	0	0	43010.3304	70018000	6	0	0	0	0	
2012	2	0	1	0	0	41	73	205	0	0	13942.7428	21914000	0	1	0	0	0	
2013	3	0	0	0	0	7	197	218	0	0	21377.984	34253916.3	7	0	0	0	0	
2014	3	0	4	0	0	31	30	60	0	0	13037.377	98502100	1	0	3.0351	0	0	
2015	10	1	1	0	135	539	1537	2137	0	0	53659.4637	107501800	11	1	0	112	0	
2016	8	0	0	0	22	50	163	274	0	0	18308.7577	39892500	3	1	0	0	0	
2017	9	0	2	0	50	94	423	667	0	0	100316.3519	1952833516	3	0	7.2843	169	0	
2018	4	0	0	0	0	2	130	130	0	0	36421.8164	82120000	0	0	21.853	0	0	
2019	20	2	16	0	130	612	2364	4096	0	0	196485.3482	429482300	15	1	14.164	0	0	
2020	11	1	0	0	30	304	125	309	0	0	112558.0144	259547900	4	1	0	0	0	
2021	3	0	0	0	4	4	3300	3300	0	0	33348.966	46045435	1	0	121.8104	7	0	
TOTAL	88	4	24		435	2067	8551	13185			669271.4	3181121287.3	57	6	168.15	288		

