
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1905	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
1948	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1950	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1951	2	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	
1952	3	3	0	0	0	3893	0	0	0	0	0	0	0	0	0	3500	0	
1953	2	2	0	0	0	20	0	0	0	0	0	0	0	0	0	500	0	
1954	5	2167	0	0	0	800	0	0	0	0	0	0	0	0	0	420	0	
1955	6	1105	0	0	0	25	0	0	0	0	0	0	0	0	0	509	0	
1956	88	2003	0	0	0	10003	0	0	0	0	0	0	0	0	0	22999	0	
1957	34	102	27	0	0	528	0	0	0	0	0	0	0	0	0	4317	0	
1958	20	80	46	0	0	8505	0	0	0	0	0	0	0	0	0	1864	0	
1960	3	2	0	0	0	4	0	0	0	0	0	0	0	0	0	35	0	
1961	4	0	0	0	0	5310	0	0	0	0	0	0	0	0	0	280	0	
1962	2	1	0	0	0	6	0	0	0	0	0	0	0	0	0	8	0	
1963	33	46	1	0	0	2435	0	0	0	0	0	0	0	0	0	3380	0	
1964	24	16	6	0	0	794	0	0	0	0	0	0	0	0	0	1350	0	
1965	46	57	11	0	0	4158	0	0	0	0	0	0	0	0	0	9055	0	
1966	30	113	21	0	0	4951	0	0	0	0	0	0	0	0	0	2400	0	
1967	6	7	0	0	0	577	0	0	0	0	0	0	0	0	0	0	0	
1968	24	166	0	0	0	1678	0	0	0	0	0	0	0	0	0	5251	0	
1969	35	149	40	0	0	8080	0	0	0	0	0	0	0	0	0	8300	0	
1970	3	5	0	0	0	80	0	0	0	0	0	0	0	0	0	1500	0	
1971	16	7	0	0	0	1154	0	0	0	0	0	0	0	0	0	693	0	
1972	30	17	2	0	0	1835	0	0	0	0	0	0	0	0	0	1520	0	
1973	10	17	94	0	0	5630	0	0	0	0	0	0	0	0	0	1400	0	
1974	49	20	1	0	0	4568	0	0	0	0	0	0	0	0	0	2282	0	
1975	41	45	0	0	0	2410	0	0	0	0	0	19000000000	0	0	0	10787	0	
1976	101	286	4	0	0	9475	0	0	0	0	0	7720000000	0	0	0	18575	0	
1977	38	71	10	0	0	2553	0	0	0	0	0	0	0	0	0	10580	0	
1978	27	9	0	0	0	93	0	0	0	0	0	3250000000	0	0	0	0	0	
1979	27	74	0	0	0	405	0	0	0	0	0	0	0	0	0	1095	0	
1980	36	55	0	0	0	255	0	100	0	0	0	15000000	0	0	0	15150	0	
1981	47	134	434	0	377	1925	0	100	0	0	0	5226000	0	0	2100	1529	0	
1982	115	71	25	0	0	4243	0	0	0	5	0	163217000000	0	0	200	15707	0	
1983	76	131	90	0	29	34109	0	0	0	0	0	8500000000	0	0	320	4170	0	
1984	65	146	7	0	0	1082	0	0	0	0	0	52500000000	0	0	2000	18467	0	
1985	43	40	22	0	4	7744	0	0	0	0	0	4894000000	0	0	0	200	0	
1986	194	707	221	20	0	8091	0	0	0	0	0	667600000000	0	0	200	27895	0	
1987	244	1812	1538	0	3591	30865	0	0	350000	0	0	1162487000033	0	0	1320	6183	22250	
1988	188	313	89	71	203	4888	0	150000	40000	0	150000000	2510349000000	0	0	8640	6035	110000	
1989	100	58	12	0	0	10444	0	30000	0	0	0	68252000078	0	0	10685	18524	14000	
1990	50	48	0	0	0	374	0	10000	0	0	0	8250000000	0	0	0	1220	0	
1991	235	607	5	12	0	6428	0	14	0	0	404000000	752260006	0	0	0	17414	0	
1992	322	141	45	0	10	16578	0	0	0	0	0	5424469073	0	0	0	15144	0	
1993	358	604	472	663	20044	36182	864	26198	12000	0	0	298171567338	13	1	15000	127834	1854000	
1994	245	141	54	0	6836	13459	0	20000	0	0	0	1741806214940	4	0	6200	36363	1185000	
1995	181	159	27	4	0	1996	0	51	0	0	90000000	3641983663	0	0	0	7627	0	
1996	305	138	96	6	0	3726	0	2000	0	0	20000000	18552991466	0	0	0	14355	0	
1997	184	91	75	7	0	1526	0	0	0	0	20000000	2183900209	0	0	0	34794	0	
1998	642	535	169	33	1475	28389	0	598	0	0	0	378299370515	0	0	136295	45453	386120	
1999	314	407	547	54	391	14312	0	25263	2	0	0	646300500252	2	0	10894	14739	285001	
2000	127	69	153	8	37	2960	0	0	5	0	0	3452236259	13	0	2500	3091	0	
2001	186	648	94	222	10	7110	0	5368	1	0	25000000	794829483699	0	0	47201	20922	41000	
2002	192	511	13	10	0	2778	0	0	0	0	0	827240561402	0	0	3434	13640	25000	
2003	273	99	22	30	80	3697	0	1370	4	0	838000	105198975525	0	0	210	37913	20000	
2004	144	92	42	6	4	1877	0	4043	0	0	0	641291072306	0	0	0	504572	0	
2005	217	240	12049	12	200	14954	0	13000	0	1750	0	278663323386	0	0	0	12944	820000	
2006	129	35	13	7	30	4817	0	2800	0	0	16000000	1867716562012.04	0	0	118856	42540	1500	
2007	269	116	1	0	0	1800	0	10	0	0	0	194526091670.9	1	0	48100.35	1899	300551.57	
2008	152	156	128	11	51	2380	0	0	0	0	0	2045780000000	0	0	67.5	270	80025	
2009	156	44	219	0	0	50	0	0	0	0	0	0	0	0	0	0	0	
2010	72	19	14	3	2	662	0	0	0	0	2000000000	20000000000	6	0	46	0	200000	
2011	5	6	5	0	0	160	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	6579	14943	16944	1179	33374	350071	864	290915	402012	1755	2725838000	14549870789833.94	39	1	414268.85	1179194	5344447.57	

