
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1981	2	42	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1988	47	216	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1989	122	529	554	0	0	0	0	0	2	0	0	0	0	0	0	0	0	
1990	43	241	377	8	0	0	0	0	0	0	0	0	0	0	0	0	0	
1991	75	455	679	4	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	92	479	746	18	0	0	0	0	5	0	0	50000000	0	0	0	0	0	
1993	197	628	766	7	0	0	5	0	5	0	0	5000000	0	0	0	0	0	
1994	155	587	764	0	3	0	0	0	0	0	0	347000000	0	0	0	0	0	
1995	146	706	586	2	20	2	0	84	0	0	0	0	0	0	0	0	0	
1996	101	547	571	0	5	0	0	78	5	0	0	209000000	0	0	0	0	0	
1997	63	358	483	0	0	0	0	0	0	0	0	63000000	0	0	0	0	0	
1998	95	453	559	0	0	0	0	0	0	0	0	600000000	0	0	0	0	0	
1999	81	412	402	1	1	0	0	0	0	0	0	610000000	0	0	0	0	0	
2000	73	373	498	2	0	0	0	0	0	0	0	2300000000	0	0	0	0	0	
2001	231	1002	1278	0	0	0	0	1	9	0	0	130000000	0	0	0	0	0	
2002	68	190	254	0	0	0	0	0	0	0	0	0	0	0	9	0	0	
2003	40	194	215	0	0	0	0	0	0	0	0	120000000	0	0	0	0	0	
2004	24	293	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2005	75	233	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2006	66	186	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	20	45	54	0	0	0	0	0	0	0	0	405000000	0	0	0	0	0	
2008	1	27	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2009	2	17	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2010	6	15	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	1825	8228	9907	42	29	2	5	163	26			4839000000			9			

