
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1990	4	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1991	9	24	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	10	32	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	32	49	20	0	0	54	0	0	0	0	0	138000000	0	0	0	0	0	
1994	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1995	11	32	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1997	7	5	24	0	0	0	0	0	0	0	0	800000000	0	0	0	0	0	
1998	10	22	3	0	2	0	0	0	0	0	0	10000000	0	0	0	0	0	
1999	8	16	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2000	11	89	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
2001	26	90	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
2002	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2003	31	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	19	31	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2005	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	16	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2008	21	34	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2009	8	10	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
2010	12	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2011	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	263	517	213	1	5	54						948000000						

