Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1971	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1972	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1974	1	3	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1975	2	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1976	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1977	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1978	2	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1979	16	10	37	2	0	0	0	31000	0	14063	0	855040000	0	0	0	0	0	
1980	4	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	
1981	3	3	4	0	0	0	0	300	0	0	0	0	0	0	0	0	0	
1982	1	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	
1983	6	11	2	0	0	0	0	25000	0	2000	0	0	0	0	0	0	300	
1984	5	8	840	0	0	0	0	10007	0	3000	0	0	0	0	0	0	0	
1986	3	0	1	0	0	0	0	0	0	2000	0	0	0	0	0	0	0	
1987	2	5	200	0	0	0	0	500	0	0	0	0	0	0	0	0	0	
1988	4	0	6	0	0	0	250	35	0	0	0	0	0	0	0	0	0	
1989	4	4	28	0	0	0	0	250	0	15000	0	0	0	0	0	0	0	
1990	16	4	1004	2	0	0	0	248	0	650	0	0	0	0	18	0	0	
1991	12	14	3404	0	0	0	0	1500	0	6200	0	0	0	0	0	0	0	
1992	31	12	1005	0	0	0	1000	1902	0	9900	0	0	0	0	0	10	0	
1993	15	6	378	0	0	0	0	60	0	1204	0	0	0	0	0	0	0	
1994	10	5	39	0	0	0	0	20	0	16170	0	0	0	0	6	0	0	
1995	5	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996	21	6	208	0	0	0	0	94	0	2700	0	0	0	0	0	0	0	
1997	9	6	21	0	0	0	0	32	0	900	0	0	0	0	0	0	0	
1998	3	0	50	0	0	0	0	0	0	400	0	0	0	0	5	0	0	
1999	12	0	269	0	0	0	0	15000	0	4500	0	0	0	0	1600	0	0	
2000	21	1	219	0	0	0	0	600	0	3032	0	10000000	0	0	6	0	0	
2001	19	0	147	0	0	0	0	80020	0	7350	0	0	0	1	0	0	0	
2002	13	1	44	0	0	0	0	800	800	4546	0	0	0	0	20	0	0	
2003	5	3	85	0	0	0	0	0	0	5020	0	0	6	0	0	0	0	
2004	19	1	78	0	0	1	0	10000	0	8286	0	0	0	0	0	0	0	
2005	27	49	32	4	0	0	365	16000	0	24908	0	0	0	0	600	0	200	
2006	13	3	54	0	0	4	0	1000200	0	500	0	0	0	0	0	0	0	
2007	26	0	27	0	0	5	0	402007	0	12468	0	0	0	0	0	0	0	
2008	24	0	102	0	0	150	0	0	0	15880	0	0	0	0	1	0	0	
2009	5	0	0	0	0	0	0	0	0	6905	0	0	0	0	0	0	0	
2010	9	0	2	0	0	0	0	10	0	5400	0	0	0	0	0	0	0	
2011	22	2	6	0	0	0	0	50050	0	8787	0	0	0	0	0	0	0	
2012	29	1	2	0	0	0	600	1000	0	11165	0	0	1	2	603	0	0	
2013	24	10	187	0	0	540	2800	0	0	29995	0	0	0	0	0	0	0	
