Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
1971	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1972	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1973	4	29	25	300	7	10000	0	200000	0	0	0	0	0	0	0	0	0	
1975	3	27	50	4	70	850	3400	0	0	0	0	1000000	0	0	200	0	0	
1976	5	5	0	0	50	400	1800	0	0	0	0	0	0	0	0	0	0	
1978	2	11	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
1979	3	8	7	0	0	0	0	100000	0	0	0	500000	0	0	0	0	0	
1982	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1994	5	13	9	0	12	105	0	0	0	0	0	500000	0	0	0	0	0	
1998	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2000	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2003	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	3	3	0	2	2	30	120	0	0	0	0	0	0	0	300	0	0	
2005	11	29	0	3	0	1200	9000	0	0	2000	0	0	0	0	0	0	0	
2006	18	26	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	46	62	19	19	0	512	0	2000	0	0	0	0	0	0	0	0	0	
2008	97	100	33	24	5	0	0	125030	0	0	0	0	0	0	0	0	0	
2009	16	15	1	3	1	0	0	4000	0	0	0	0	0	0	0	0	10	
2010	108	77	19	50	841	5675	52700	7000	0	31288	0	1698624837	1502	208	14100	9000	7600200	
2011	33	33	13	5	4	400	0	0	0	0	0	0	0	1	0	0	10	
2012	6	5	1	0	2	0	0	1000	0	0	0	0	0	0	0	0	0	
2013	11	7	0	3	760	1480	1350	0	0	0	0	0	0	0	1505	0	0	
