
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
2004	1	0	0	0	1	0	7	7	0	0	0	0	0	0	0	0	0	
2005	1	0	2	0	0	0	26	26	0	2	0	0	0	0	0	0	0	
2006	7	2	2	0	5	0	8	61	8	27	0	0	0	0	648	0	0	
2007	7	0	0	0	0	1	1	253	0	0	0	70000	0	0	335	0	0	
2008	10	0	0	0	1	0	1	35218	1	0	0	30000000	0	0	0	0	0	
2010	2	2	1	0	1	0	19	69	0	50	0	0	0	0	0	0	0	
2011	2	1	0	0	3	0	9	9	8	0	0	0	0	0	0	0	0	
2012	2	0	0	0	2	0	5	5	5	0	0	0	0	0	0	0	0	
2013	1	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	
TOTAL	33	5	5		14	1	77	35649	23	80		30070000			983			

