Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1988	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1990	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1991	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7710	
1993	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1994	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	100	0	
1996	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1998	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2000	11	2	670	0	0	0	50	0	0	0	400000000	0	0	0	0	15741	0	
2001	9	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	8	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2008	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2009	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2010	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2011	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	
2013	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2014	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
