
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1916	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	
1961	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1962	1	0	0	0	0	40	280	0	0	0	0	0	0	0	60	0	0	
1967	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1976	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1979	15	0	1	0	3	80	430	150	0	0	0	0	0	0	150	0	2000	
1993	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1994	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	1	0	0	0	0	3	80	80	3	0	1000000	0	0	0	230	0	0	
2003	6	0	0	0	0	82	410	915	0	0	0	0	0	0	130	0	0	
2004	15	0	5	0	0	0	0	0	0	43	0	486150	0	0	0	0	0	
2005	17	0	0	0	0	2	11	11	0	6	0	302870	0	0	0	0	0	
2006	68	0	0	0	10	1289	4619	6783	0	1066	0	1632766	0	0	840	0	20	
2007	17	0	0	0	0	373	966	2282	0	50	0	0	0	0	12.2	0	47	
2008	13	0	0	0	0	170	516	1043	0	215	0	129750	0	0	357	0	400	
2009	11	0	0	0	0	17	82	25	0	5	0	137000	0	0	0	0	0	
2010	44	2	0	0	1	190	1326	185	5	5	0	1318090	0	0	193.2	0	28926	
2011	3	0	0	0	0	128	640	700	0	0	0	429958	0	0	3	0	100	
2012	7	0	0	0	0	2	11	0	0	0	0	36000	0	0	65	0	0	
2013	24	2	8	0	0	494	2070	3245	79	539	1000000	1306516.58	0	0	125	0	28900	
2014	37	0	0	0	3	800	4121	2897	8	6	0	2649045.76	0	0	480	55	26491	
2015	7	0	0	0	0	115	565	1000	0	0	0	447781	0	0	93.6	0	0	
TOTAL	294	4	14		17	3785	16127	19316	95	1935	2000000	8875927.34			2789	55	86884	

