
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1973	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1977	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1978	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	
1980	2	2	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
1984	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1988	3	5	2	0	0	0	0	0	0	0	0	200	0	0	0	0	0	
1989	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1991	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1998	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2000	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2001	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2003	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	3	3	0	0	3	0	0	15	0	0	0	0	0	0	0	0	0	
2005	14	7	23	0	0	0	0	0	0	0	0	150000	0	0	0	0	0	
2007	1	4	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2008	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2009	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2010	2	0	4	0	0	1	0	0	0	0	0	65000	0	0	0	0	0	
2011	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2012	1	2	8	0	0	0	0	0	0	0	0	20000000	0	0	0	0	0	
TOTAL	47	36	99		4	1		19				20215200						

