
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1971	5	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1972	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1973	6	6	3	0	1	1	0	120	0	0	0	0	0	0	0	2	0	
1974	10	9	35	0	2	7	0	103	0	0	0	253000	0	0	0	0	0	
1975	7	5	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1976	9	9	1	0	3	0	0	0	0	0	0	0	0	0	0	17	0	
1977	10	7	2	0	23	2	0	0	0	0	0	200000	0	0	0	12	0	
1978	7	20	23	0	4	1	0	0	0	0	0	7000	0	0	0	9	0	
1979	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1980	6	3	3	0	1	3	0	0	0	0	0	0	0	0	0	7	0	
1981	3	3	0	0	1	0	0	0	0	0	0	4000	0	0	0	0	0	
1983	10	11	42	0	38	1	0	0	0	0	0	292800	1	0	0	14	0	
1984	8	8	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	
1985	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	
1986	2	1	0	0	0	2	0	0	0	0	0	10000	0	0	0	0	0	
1987	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
1988	8	6	5	0	7	0	0	4	0	0	0	0	0	0	0	72	0	
1989	4	12	14	0	0	0	0	0	0	0	0	15000	0	0	0	4	0	
1990	10	13	27	0	5	0	0	11	0	0	0	500000	1	0	0	5	0	
1991	22	28	25	0	1	1	0	0	0	0	0	35000	0	0	0	11	0	
1992	13	17	9	0	2	9	0	0	0	0	0	125000	0	0	0	8	0	
1993	51	51	50	0	16	13	0	0	0	0	0	73000	0	0	0	55	0	
1994	59	54	73	0	96	2	0	158	0	0	0	252070	1	0	0	109	0	
1995	16	14	8	0	1	0	0	0	0	0	0	0	0	0	0	8	0	
1996	33	34	47	0	28	21	0	387	0	0	0	1235737	0	0	0	214	0	
1997	67	72	118	0	16	7	0	3401	0	0	0	844350	0	0	0	60	0	
1998	22	17	27	0	8	1	0	0	0	0	0	797000	2	0	0	5	0	
1999	22	27	47	0	0	16	0	0	0	0	0	950000	0	0	0	13	0	
2000	35	21	45	0	12	10	0	0	0	0	0	1035010	2	0	0	14	0	
2001	51	65	80	0	14	12	0	0	0	0	0	1970000	1	0	0	120	0	
2002	27	31	41	0	2	1	0	0	0	0	0	350000	0	0	0	10	0	
2003	58	67	108	0	7	4	0	1620	0	0	0	1247000	0	0	0	12	0	
2004	36	22	75	0	0	8	0	1	0	0	0	60000	0	0	0	18	0	
2005	29	35	63	0	6	2	0	0	0	0	0	100000	0	0	0	2	0	
2006	49	42	139	0	0	64	0	0	0	0	0	420000	0	0	0	49	0	
2007	60	46	162	0	3	17	0	4	0	0	0	0	0	0	0	5	0	
2008	82	63	160	0	5	17	0	102	0	0	0	3235000	1	0	0	33	0	
2009	100	80	184	0	11	121	0	659	0	0	0	1000000	0	0	0	48	0	
2010	88	75	172	0	7	24	0	98	0	0	0	11800000	0	0	0	174	0	
2011	141	105	301	0	8	97	0	1779	10	0	0	4765000	0	0	0	99	0	
2012	152	110	305	0	20	42	0	1054	62	0	0	5130000	0	0	0	260	0	
2013	127	131	299	0	12	11	0	1546	36	0	0	1940000	0	0	0	79	0	
TOTAL	1453	1332	2716		360	518		11047	108			38645967	9			1560		

