
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1901	2	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	
1986	1	0	0	0	0	116	116	0	0	0	0	0	0	0	0	0	0	
1995	6	1	1	0	0	123	123	0	0	0	0	0	0	0	0	0	0	
1996	2	0	0	0	0	360	360	0	0	0	0	0	0	0	0	0	0	
1997	3	0	0	0	0	615	615	0	0	0	0	0	0	0	0	0	0	
2005	2	0	0	0	0	147	147	0	0	0	0	0	0	0	0	0	0	
2006	6	0	0	0	0	1274	1274	0	0	0	0	0	0	0	0	0	0	
2007	7	2	3	0	0	233	233	0	0	0	0	0	0	0	0	0	0	
2008	4	0	0	0	0	85	85	0	0	0	0	0	0	0	0	0	0	
2009	1	0	0	0	0	89	89	0	0	0	0	0	0	0	0	0	0	
2010	17	0	0	0	0	1229	1229	0	0	0	0	0	0	0	0	0	0	
2011	2	0	0	0	0	210	210	0	0	0	0	0	0	0	0	0	0	
2015	16	5	3	0	0	1976	1976	0	0	0	0	0	0	0	0	0	0	
2016	6	0	0	0	0	946	946	0	0	0	0	0	0	0	0	0	0	
2017	14	0	4	0	0	605	605	0	0	0	0	0	0	0	0	0	0	
2018	21	0	2	0	0	613	613	0	0	0	0	0	0	0	0	0	0	
TOTAL	110	8	13			8630	8630											

