
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1982	1	0	0	0	0	0	455	65	0	0	0	0	0	0	0	123	0	
1983	6	0	2	0	0	0	2419	3	0	0	0	0	0	0	0	9	0	
1984	6	0	0	0	0	0	54	38	0	0	0	0	0	0	0	68	0	
1985	12	0	7	0	0	0	88	33	0	0	0	0	0	0	0	133	0	
1986	6	0	0	0	0	0	1323	95	0	0	0	0	0	0	0	100	0	
1987	4	0	0	0	0	0	82	17	0	0	0	0	0	0	0	53	0	
1988	8	0	19	0	0	0	268	35	0	0	0	0	0	0	0	52	0	
1989	10	0	6	0	0	0	4679	4524	0	0	0	0	0	0	12000	524	0	
1990	4	0	2	0	0	0	1605	1568	0	0	0	0	0	0	0	345	0	
1991	9	0	2	0	0	0	193	37	0	0	0	0	0	0	0	73	0	
1992	7	0	6	0	0	0	44	27	0	0	0	0	0	0	0	13	0	
1993	7	0	18	0	0	0	216	18	0	0	0	0	0	0	0	109	0	
1994	7	0	0	0	0	0	308	31	0	0	0	0	0	0	0	65	0	
1995	10	0	0	0	0	0	26337	65	0	0	0	0	0	0	0	402	0	
1996	12	0	0	0	0	0	9669	137	0	0	0	0	0	0	0	485	0	
1997	10	0	11	0	0	0	885	70	0	0	0	0	0	0	0	286	0	
1998	19	0	284	0	0	0	1541	129	0	0	0	0	0	0	0	733	0	
1999	10	0	0	0	0	0	867	27	0	0	0	0	0	0	0	517	0	
2000	13	0	0	0	0	0	1181	33	0	0	0	0	0	0	0	584	0	
2001	22	0	0	0	0	0	1149	21	0	0	0	0	0	0	0	718	0	
2002	28	0	0	0	0	0	696	22	0	0	0	0	0	0	0	362	0	
2003	33	0	0	0	0	0	1796	82	0	0	0	0	0	0	0	407	0	
2004	33	0	0	0	0	0	1264	468	0	0	0	0	0	0	0	671	0	
2005	27	0	0	0	0	0	1171	409	0	0	0	0	0	0	0	584	0	
2006	16	0	0	0	0	0	919	164	0	0	0	0	0	0	0	674	0	
2007	21	0	0	0	0	0	935	131	0	0	0	0	0	0	0	594	0	
2008	15	0	0	0	0	0	1450	198	0	0	0	0	0	0	0	388	0	
2009	18	0	0	0	0	0	805	225	0	0	0	0	0	0	0	305	0	
2010	36	0	0	0	0	0	1551	1745	0	0	0	0	0	0	0	937	0	
2011	30	15	0	0	0	0	982	343	0	0	0	0	0	0	0	531	0	
2012	23	0	0	0	0	0	7003	4900	0	0	0	0	0	0	0	726	0	
2013	20	0	0	0	0	0	1153	221	0	0	0	0	0	0	0	424	0	
2014	2	0	0	0	0	0	39	9	0	0	0	0	0	0	0	20	0	
TOTAL	485	15	357				73127	15890							12000	12015		

