Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	5	9	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	
1971	8	2	0	0	10	0	0	0	0	0	0	10000	2	0	0	0	0	
1972	1	0	0	0	4	15	0	0	0	0	0	0	2	0	0	0	0	
1973	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1974	3	4	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1975	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	24	0	
1976	4	4	0	0	0	0	0	11	0	0	0	0	0	0	0	6	0	
1977	8	5	1	0	2	5	0	0	0	0	0	0	0	0	0	160	0	
1978	7	2	2	0	0	205	0	0	0	0	0	90000	0	0	0	0	0	
1979	4	4	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1980	11	0	16	0	40	70	0	12	0	0	0	0	3	0	0	0	0	
1981	8	9	42	0	34	618	0	3481	0	0	0	0	5	0	0	4	0	
1982	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	
1983	5	4	25	0	0	0	0	0	0	0	0	0	15	0	0	0	0	
1984	2	2	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	
1985	22	22	24	5	700	0	0	2862	0	0	0	0	0	0	0	0	0	
1986	10	7	89	0	0	300	0	415	0	0	0	0	2	0	0	0	0	
1987	3	4	33	0	150	0	0	0	0	0	0	0	0	0	0	5	0	
1988	6	9	6	0	300	3300	0	10000	0	0	0	0	0	0	6000	57	0	
1989	10	15	67	0	600	2000	0	0	0	0	0	0	17	0	0	0	0	
1990	2	0	0	0	0	0	0	0	0	0	0	1200000	0	0	0	0	0	
1992	5	3	3	6	0	0	0	0	0	0	0	200000	2	0	0	24	0	
1993	4	5	62	0	15	3	0	50	0	0	0	200000	2	0	0	3	0	
1995	5	10	7	0	0	0	0	0	0	0	0	400000000	0	0	0	0	0	
1996	4	4	4	0	0	55	0	1224	0	0	0	0	0	0	1200	0	0	
1997	5	8	0	0	90	0	0	0	0	0	0	21800000	0	0	0	0	0	
1998	5	2	6	0	60	240	0	0	0	0	0	9000000	20	0	0	0	0	
2000	2	3	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	
2001	4	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	6	7	86	0	0	0	0	10	0	0	0	1025000	0	0	0	0	0	
2007	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
