Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1929	1	146	9	0	2539	0	0	0	0	0	0	0	0	0	0	0	0	
1949	1	0	0	0	0	16	0	120	0	0	0	0	0	0	0	0	0	
1951	1	0	0	0	1	11	0	47	0	0	0	0	0	0	0	0	0	
1954	4	0	0	0	0	104	0	829	0	0	0	0	0	0	0	0	0	
1955	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1957	2	0	0	0	0	84	0	533	0	0	0	0	0	0	0	0	0	
1958	5	0	0	0	0	49	0	354	0	0	0	0	0	0	0	0	0	
1959	2	0	0	0	0	192	0	169	0	0	0	0	0	0	0	0	0	
1960	1	0	0	0	0	34	0	170	0	0	0	0	0	0	0	0	0	
1961	3	0	0	0	0	40	0	401	0	0	0	0	0	0	0	0	0	
1962	2	0	0	0	0	4	0	12	0	0	0	0	0	0	0	0	0	
1963	11	0	0	0	1	208	0	1356	0	0	0	0	0	0	0	0	0	
1964	6	0	0	0	0	143	0	923	0	0	0	0	0	0	0	0	0	
1965	6	0	0	0	0	152	0	576	0	0	0	0	0	0	0	0	0	
1966	10	0	0	0	6	242	0	1768	0	0	0	0	0	0	0	0	0	
1967	6	0	0	0	0	268	0	2439	0	0	0	0	0	0	0	0	0	
1968	18	0	0	0	3	382	0	2729	0	0	0	0	0	0	0	0	0	
1969	19	0	0	0	16	434	0	2766	0	0	0	0	0	0	0	0	0	
1970	12	0	0	0	8	213	0	1319	0	0	0	0	0	0	0	0	0	
1971	4	0	0	0	0	23	0	204	0	0	0	0	0	0	0	0	0	
1972	9	0	0	0	0	67	0	450	0	0	0	0	0	0	0	0	0	
1973	2	0	0	0	0	19	0	106	0	0	0	0	0	0	0	0	0	
1974	3	0	0	0	0	20	0	104	0	0	0	0	0	0	0	0	0	
1975	2	0	0	0	0	56	0	243	0	0	0	0	0	0	0	0	0	
1976	2	0	0	0	0	27	0	177	0	0	0	0	0	0	0	0	0	
1977	5	0	0	0	0	62	0	796	0	0	0	0	0	0	0	0	0	
1978	6	0	0	0	9	129	0	698	0	0	0	0	0	0	0	0	0	
1979	17	0	0	0	14	299	0	1990	0	0	0	0	0	0	0	0	0	
1980	20	0	0	0	10	356	0	2164	0	0	0	0	0	0	0	0	0	
1981	13	0	0	0	0	215	0	1534	0	0	0	0	0	0	0	0	0	
1982	8	0	0	0	0	138	0	857	0	0	0	0	0	0	0	0	0	
1983	11	0	0	0	0	295	0	1212	0	0	0	0	0	0	0	0	0	
1984	14	0	0	0	6	368	0	2216	0	0	0	0	0	0	0	0	0	
1985	32	0	0	0	19	842	0	5937	0	0	0	0	0	0	0	0	0	
1986	19	0	0	0	7	456	0	2368	0	0	0	0	0	0	0	0	0	
1987	72	3	0	0	44	1686	0	9896	0	0	0	0	0	0	0	0	0	
1988	150	66	0	0	50	2904	0	12795	0	0	0	0	0	0	0	0	0	
1989	93	0	0	0	29	2238	0	15091	0	0	0	0	0	0	0	0	0	
1990	47	0	0	0	16	1095	0	6711	0	0	0	0	0	0	0	0	0	
1991	17	0	0	0	15	262	0	1530	0	0	0	0	0	0	0	0	0	
1992	30	0	0	0	2	598	0	3759	0	0	0	0	0	0	0	0	0	
1993	43	0	0	0	28	487	0	5509	0	0	0	0	0	0	0	0	0	
1994	7	0	0	0	2	60	0	319	0	0	0	0	0	0	0	0	0	
1995	22	0	0	0	0	150	0	740	0	0	0	0	0	0	0	0	0	
1996	16	0	0	0	12	152	0	849	0	0	0	0	0	0	0	0	0	
1997	13	5	1	0	12	113	0	533	0	0	0	0	0	0	0	0	0	
1998	22	43	0	0	3	533	0	1841	0	0	0	0	0	0	0	0	0	
1999	15	0	0	0	1	202	0	986	0	0	0	0	0	0	0	0	0	
2000	15	0	0	0	0	363	0	1891	0	0	0	0	0	0	0	0	0	
2001	9	0	0	0	13	106	0	544	0	0	0	0	0	0	0	0	0	
2002	12	20	0	0	2	124	0	1047	0	0	0	0	0	0	0	0	0	
2003	21	0	0	0	7	308	0	755	0	0	0	0	0	0	0	0	0	
2004	19	1	0	0	39	708	0	563	0	0	0	0	0	0	0	0	0	
2005	16	15	0	0	73	115	0	293	0	0	0	0	0	0	0	0	0	
2006	18	0	0	0	21	781	0	6814	0	0	0	0	0	0	0	0	0	
2007	4	0	0	0	0	26	0	210	0	0	0	0	0	0	0	0	0	
2008	7	1	0	0	0	0	0	460	0	0	0	0	0	0	0	0	0	
2009	12	6	2	0	12	54	0	1268	0	0	0	0	0	0	0	0	0	
2010	16	2	2	0	9	62	0	580	0	0	0	0	0	0	0	0	0	
2011	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2012	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	
2013	3	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	
