
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1992	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1994	1	9	0	0	0	0	0	7118	0	0	0	0	0	0	0	0	0	
2002	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2006	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	
2007	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
2008	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2009	2	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	
TOTAL	26	10						7133								11		

