
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1979	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1991	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	2	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	
1994	5	2	0	0	0	0	9	5	0	0	0	0	0	0	0	0	0	
1995	7	4	0	0	0	0	3	3635	0	0	0	0	0	0	0	0	0	
1996	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1997	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1998	15	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1999	7	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2000	9	5	4	0	0	0	0	39	0	0	0	0	0	0	0	0	0	
2001	22	14	11	1	0	0	0	702	0	0	0	0	0	0	0	20	0	
2002	13	4	2	0	6	0	0	8	0	0	0	0	0	0	0	1	0	
2003	17	24	18	0	0	0	0	0	0	0	0	102596375	0	0	112	0	0	
2004	32	12	2	0	4	0	0	1592	0	0	0	0	0	0	19	14	0	
2005	52	27	11	6	86	1	25	4	0	0	0	0	0	0	0	0	0	
2006	62	54	15	0	37	0	5	7976	0	0	0	0	0	0	6310	21	0	
2007	79	153	64	0	22	0	9	15341	0	0	0	0	0	0	235	44	0	
2008	84	119	93	1	4	16	7	19065	0	0	0	0	0	0	6309	35	41	
2009	95	90	54	1	10	0	19505	84503	0	1	0	0	0	0	34	36	0	
2010	3	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	
2011	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2012	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
TOTAL	517	571	281	9	169	17	19565	132885		1		102596375			13019	172	41	

