Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1977	144	89	0	300	18326	19566	0	8247	0	0	0	21291700	7	0	1305	1056	24470	
1978	3	11	0	0	135	30	0	28	0	0	0	15190000	0	0	50	0	1000	
1979	63	0	0	0	1755	4561	0	16	0	0	0	673825	0	0	0	0	0	
1981	2	4	0	0	11	0	0	0	0	0	0	2200	0	0	0	0	0	
1982	6	2	0	0	31	1	0	0	0	0	0	6300	0	0	0	0	0	
1983	17	0	0	0	2045	3168	0	1500	0	1300	0	11609830	0	0	3	0	800	
1984	48	15	0	0	4954	4467	0	4000	0	0	0	4176760	0	0	32000	193	0	
1985	13	40	103	0	89	69	0	3006	0	0	0	337050	0	0	0	0	0	
1986	8	0	0	0	85	93	0	0	0	0	0	139600	0	0	0	0	0	
1987	9	0	3	0	54	578	0	0	0	0	0	134200	0	0	0	0	0	
1988	6	0	0	0	3	6	0	0	0	0	0	1001600	0	0	0	0	0	
1989	4	0	0	0	39	3	0	0	0	0	0	8800	0	0	0	0	0	
1990	21	0	0	0	86	170	0	19	0	19	0	1016200	0	0	0	0	318800	
1991	25	2	0	0	166	634	0	55	0	0	0	5603250	0	0	0	0	555800	
1992	72	22	254	0	3801	4474	0	3755	2000	2200	0	14331577	4	3	321615	61	774425	
1993	265	2	15	0	7581	50176	0	569	0	0	0	23853650	0	0	0	0	540200	
1994	45	4	0	0	1460	6890	0	2	0	0	0	10592450	0	0	0	3	212200	
1995	25	2	0	0	58	405	0	0	0	0	0	5927255	0	0	0	0	207600	
1996	153	22	11	0	9705	106611	0	313	0	0	0	39139267	0	0	0	13	268800	
1997	163	33	11	0	1888	8214	0	337	0	75	0	15963150	0	0	0	0	1670434	
1998	265	10	38	0	1150	3420	0	73	0	50	0	780055501	0	0	0	2	1455520	
1999	140	18	15	0	3103	1522	0	697	0	230	0	18550500	0	0	0	0	510300	
2000	103	85	0	0	117	333	0	2	0	0	0	127662500	0	0	2436	12	518300	
2001	36	13	0	0	96	492	0	100	0	0	0	6193000	0	0	0	8	26200	
2002	19	9	7	0	21	54	0	1	0	0	0	126000	0	0	47501	10	0	
2003	63	3	0	0	60	119	0	0	0	0	0	7217700	0	0	0	1	436800	
2004	192	6	1	0	496	4299	0	685	0	0	0	20112700	0	0	4413	3	411200	
2005	1177	435	130	0	72195	331891	9035	5355057	160	355645	104000	779065194	3	3	76700	2547	2956471	
2006	66	5	0	0	925	53351	0	0	0	0	0	55395500	0	0	0	18	457000	
2007	22	25	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	
2008	1	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	
2009	3	0	0	0	12	6	0	0	0	0	0	0	0	0	0	0	0	
2010	9	120	0	0	4308	170	0	5	0	45000	0	0	0	0	0	0	0	
2011	13	88	0	11	20	1	0	0	24	0	0	0	0	0	0	0	0	
