
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
2010	16	55	157	0	0	0	0	144	0	0	0	0	0	0	0	0	0	
2011	134	121	824	1	8	14	6	220	0	0	0	0	0	0	15.03	0	100	
2012	278	381	2016	0	1	2	0	585	0	0	0	0	0	0	0	0	0	
2013	376	248	2543	2	0	6	0	219	0	0	0	0	0	0	0	0	300	
2014	356	225	2273	5	1	5	6	286	0	0	0	0	0	0	0	0	275	
2015	298	174	1807	0	3	10	0	206	0	0	0	0	0	0	0	0	0	
2016	260	169	1607	3	0	9	0	1039	0	0	0	0	1	0	0	0	7	
2017	77	88	565	0	0	4	0	33	0	0	0	0	0	0	0	0	0	
TOTAL	1795	1461	11792	11	13	50	12	2732					1		15.03		682	

