Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1921	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1922	3	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
1923	2	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1924	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1927	8	31	2	0	2	0	0	8	0	0	0	0	0	0	0	0	0	
1928	1	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1929	3	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1930	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1932	5	13	14	0	3	0	0	0	0	0	0	0	0	0	0	0	0	
1933	3	8	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
1934	5	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	
1935	9	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
1936	2	11	11	0	1	0	7	10	0	0	0	0	0	0	0	0	0	
1937	7	11	10	0	2	0	0	20	0	0	0	0	0	0	0	0	1	
1938	24	43	33	0	14	0	0	90	0	0	0	0	0	0	0	0	0	
1939	16	1	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	
1940	5	6	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	
1941	5	34	2	0	31	0	0	0	0	0	0	0	0	0	0	0	0	
1942	25	39	24	0	93	0	7	0	0	0	0	0	0	0	0	0	0	
1943	14	53	15	0	3	0	0	0	0	0	0	0	0	0	0	0	0	
1944	29	41	54	0	25	0	0	640	0	0	0	0	0	0	0	0	1	
1945	14	3	3	0	29	0	0	220	0	0	0	0	0	0	0	0	0	
1946	12	6	14	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
1947	4	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
1948	7	15	8	0	7	0	5	200	0	0	0	0	0	0	0	0	0	
1949	14	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
1950	68	23	7	0	72	0	18	461	0	0	0	0	0	0	0	0	1	
1951	29	26	0	0	11	0	0	20	0	0	0	0	0	0	0	0	0	
1952	15	11	65	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
1953	18	5	1	0	2	0	0	26	0	0	0	0	0	0	0	0	0	
1954	29	280	76	0	63	0	13	0	0	0	0	0	0	0	0	0	1	
1955	15	26	18	0	32	0	0	5100	0	0	0	0	0	0	0	0	0	
1956	4	7	2	0	14	0	0	0	0	0	0	0	0	0	0	0	0	
1957	19	23	15	0	56	0	6	676	0	0	0	0	0	0	0	0	0	
1958	5	26	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	
1959	7	15	10	0	2	0	0	19	0	0	0	0	0	0	0	0	0	
1960	10	31	37	0	47	0	0	24	0	0	0	0	0	0	0	0	0	
1961	8	1	5	0	43	0	5	65	0	0	0	0	0	0	0	0	0	
1962	13	57	20	0	84	0	10	1147	0	0	0	0	0	0	0	0	0	
1963	16	31	14	0	24	0	7	12075	0	0	0	0	0	0	0	0	0	
1964	9	40	50	0	19	0	0	250	0	0	0	0	0	0	0	0	0	
1965	11	45	28	0	39	0	0	125	0	0	0	0	0	0	0	0	0	
1966	32	19	17	0	11	2	25	46	0	0	0	0	0	0	0	0	0	
1967	16	41	4	0	36	0	0	680	0	0	0	0	0	0	0	0	4000	
1968	15	93	12	0	17	0	0	40	0	0	0	0	0	0	0	0	0	
1969	19	45	6	0	70	0	0	1819	0	0	0	0	0	0	0	0	200	
1970	169	233	66	1	59	318	714	1123	0	1242	0	18900000	1	0	0	0	542	
1971	426	208	64	4	712	112	556	348700	0	1872	0	1005289000	0	0	3000	69	167351	
1972	201	128	75	102	164	86	178	1293	0	385	0	19750020	0	0	0	0	630	
1973	124	84	149	16	29	2	66	18	0	0	0	1110000	0	0	0	0	150	
1974	137	585	26	2	78	12	385	40	0	485	0	7500000	0	0	0	0	0	
1975	239	103	67	4	206	324	1098	2953	0	2527	0	31300000	1	1	0	0	27000	
1976	100	163	84	21	160	15	514	270	0	0	0	8950000	0	0	0	0	1	
1977	31	41	28	0	65	28	20	400451	0	0	0	15095000	0	0	0	0	0	
1978	58	37	3	1	33	0	382	425	0	50	0	28500000	2	1	0	0	51	
1979	157	68	15	17	98	84	2870	500	0	139	0	110100000	1	0	0	0	401	
1980	53	112	13	7	137	1	306	395	0	0	0	20000000	0	0	0	0	31	
1981	190	134	67	0	123	7	793	21763	0	1442	0	504600000	0	0	0	0	92540	
1982	159	99	36	13	134	0	1286	1211	0	863	0	145580000	0	0	20	0	2220	
1983	47	110	12	84	4	60	741	0	0	307	0	0	0	0	0	0	1	
1984	304	129	66	0	243	279	5541	511	0	4103	0	480400000	0	0	90	0	37021	
1985	79	84	28	0	90	8	35	145	0	187	0	0	0	0	0	0	121	
1986	172	125	81	63	175	53	734	4789	0	2509	0	83000000	1	1	0	0	1400	
1987	99	609	190	0	96	10	1981	401790	0	326	0	0	0	0	0	0	0	
1988	190	236	54	31	431	837	3937	62174	85	1977	0	2137000000	1	1	150	0	4011	
1989	176	44	14	5	124	0	31	10716	0	481	10000000	0	0	0	0	0	150	
1990	164	110	29	2	90	220	594	10328	0	110	6000000	200000000	0	0	0	0	360	
1991	50	71	18	89	126	45	670	1920	0	270	400000	0	1	0	3500	0	5780	
1992	23	65	0	0	16	36	152	250	0	25	0	0	0	0	0	0	0	
1993	94	99	30	11	495	314	705	5098	0	391	0	620000000	0	0	0	0	15201	
